#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
makeLocusGraph_chromId_022_2_0020		complete	0	2021-04-26T12:52:49.792462Z
makeLocusGraph_chromId_023_2_KI270715v1_random_0000		complete	0	2021-04-26T12:52:41.170266Z
makeLocusGraph_chromId_024_2_KI270716v1_random_0000		complete	0	2021-04-26T12:52:31.546107Z
makeLocusGraph_chromId_025_2_GL383521v1_alt_0000		complete	0	2021-04-26T12:52:39.332922Z
makeLocusGraph_chromId_026_2_GL383522v1_alt_0000		complete	0	2021-04-26T12:52:27.732821Z
makeLocusGraph_chromId_027_2_GL582966v2_alt_0000		complete	0	2021-04-26T12:52:11.316644Z
makeLocusGraph_chromId_028_2_KI270767v1_alt_0000		complete	0	2021-04-26T12:52:12.331043Z
makeLocusGraph_chromId_029_2_KI270768v1_alt_0000		complete	0	2021-04-26T12:52:12.784928Z
makeLocusGraph_chromId_030_2_KI270769v1_alt_0000		complete	0	2021-04-26T12:52:14.348204Z
makeLocusGraph_chromId_031_2_KI270770v1_alt_0000		complete	0	2021-04-26T12:52:14.969431Z
makeLocusGraph_chromId_032_2_KI270771v1_alt_0000		complete	0	2021-04-26T12:52:16.496743Z
makeLocusGraph_chromId_033_2_KI270772v1_alt_0000		complete	0	2021-04-26T12:52:25.520614Z
makeLocusGraph_chromId_034_2_KI270773v1_alt_0000		complete	0	2021-04-26T12:52:43.340917Z
makeLocusGraph_chromId_035_2_KI270774v1_alt_0000		complete	0	2021-04-26T12:52:31.739059Z
makeLocusGraph_chromId_036_2_KI270775v1_alt_0000		complete	0	2021-04-26T12:52:44.802529Z
makeLocusGraph_chromId_037_2_KI270776v1_alt_0000		complete	0	2021-04-26T12:52:13.891944Z
makeLocusGraph_chromId_038_2_KI270893v1_alt_0000		complete	0	2021-04-26T12:52:43.737836Z
makeLocusGraph_chromId_039_2_KI270894v1_alt_0000		complete	0	2021-04-26T12:52:30.147876Z
makeLocusGraph_chromId_040_3_0000		complete	0	2021-04-26T12:52:32.813471Z
makeLocusGraph_chromId_040_3_0001		complete	0	2021-04-26T12:52:34.455711Z
makeLocusGraph_chromId_040_3_0002		complete	0	2021-04-26T12:52:35.790770Z
makeLocusGraph_chromId_040_3_0003		complete	0	2021-04-26T12:52:38.742736Z
makeLocusGraph_chromId_040_3_0004		complete	0	2021-04-26T12:52:42.166243Z
makeLocusGraph_chromId_040_3_0005		complete	0	2021-04-26T12:52:42.433807Z
makeLocusGraph_chromId_040_3_0006		complete	0	2021-04-26T12:52:22.829201Z
makeLocusGraph_chromId_040_3_0007		complete	0	2021-04-26T12:52:43.186411Z
makeLocusGraph_chromId_040_3_0008		complete	0	2021-04-26T12:52:50.340830Z
makeLocusGraph_chromId_040_3_0009		complete	0	2021-04-26T12:52:28.724203Z
makeLocusGraph_chromId_040_3_0010		complete	0	2021-04-26T12:52:47.564393Z
makeLocusGraph_chromId_040_3_0011		complete	0	2021-04-26T12:52:40.117614Z
makeLocusGraph_chromId_040_3_0012		complete	0	2021-04-26T12:52:46.798931Z
makeLocusGraph_chromId_040_3_0013		complete	0	2021-04-26T12:52:38.554197Z
makeLocusGraph_chromId_040_3_0014		complete	0	2021-04-26T12:52:49.517721Z
makeLocusGraph_chromId_040_3_0015		complete	0	2021-04-26T12:52:50.168145Z
makeLocusGraph_chromId_040_3_0016		complete	0	2021-04-26T12:52:47.205264Z
makeLocusGraph_chromId_041_3_GL000221v1_random_0000		complete	0	2021-04-26T12:52:47.079298Z
makeLocusGraph_chromId_042_3_GL383526v1_alt_0000		complete	0	2021-04-26T12:52:41.353736Z
makeLocusGraph_chromId_043_3_JH636055v2_alt_0000		complete	0	2021-04-26T12:52:24.786038Z
makeLocusGraph_chromId_044_3_KI270777v1_alt_0000		complete	0	2021-04-26T12:52:47.758557Z
makeLocusGraph_chromId_045_3_KI270778v1_alt_0000		complete	0	2021-04-26T12:52:30.302711Z
makeLocusGraph_chromId_046_3_KI270779v1_alt_0000		complete	0	2021-04-26T12:52:43.839732Z
makeLocusGraph_chromId_047_3_KI270780v1_alt_0000		complete	0	2021-04-26T12:52:47.682908Z
makeLocusGraph_chromId_048_3_KI270781v1_alt_0000		complete	0	2021-04-26T12:52:49.155402Z
makeLocusGraph_chromId_049_3_KI270782v1_alt_0000		complete	0	2021-04-26T12:52:49.994162Z
makeLocusGraph_chromId_050_3_KI270783v1_alt_0000		complete	0	2021-04-26T12:52:17.920230Z
makeLocusGraph_chromId_051_3_KI270784v1_alt_0000		complete	0	2021-04-26T12:52:18.684658Z
makeLocusGraph_chromId_052_3_KI270895v1_alt_0000		complete	0	2021-04-26T12:52:19.441659Z
makeLocusGraph_chromId_053_3_KI270924v1_alt_0000		complete	0	2021-04-26T12:52:20.075910Z
makeLocusGraph_chromId_054_3_KI270934v1_alt_0000		complete	0	2021-04-26T12:52:21.728386Z
makeLocusGraph_chromId_055_3_KI270935v1_alt_0000		complete	0	2021-04-26T12:52:22.432882Z
makeLocusGraph_chromId_056_3_KI270936v1_alt_0000		complete	0	2021-04-26T12:52:17.594056Z
makeLocusGraph_chromId_057_3_KI270937v1_alt_0000		complete	0	2021-04-26T12:52:18.501310Z
makeLocusGraph_chromId_058_4_0000		complete	0	2021-04-26T12:52:20.035259Z
makeLocusGraph_chromId_058_4_0001		complete	0	2021-04-26T12:52:18.464683Z
makeLocusGraph_chromId_058_4_0002		complete	0	2021-04-26T12:52:21.494431Z
makeLocusGraph_chromId_058_4_0003		complete	0	2021-04-26T12:52:22.425609Z
makeLocusGraph_chromId_058_4_0004		complete	0	2021-04-26T12:52:24.082564Z
makeLocusGraph_chromId_058_4_0005		complete	0	2021-04-26T12:52:24.218376Z
makeLocusGraph_chromId_058_4_0006		complete	0	2021-04-26T12:52:25.539250Z
makeLocusGraph_chromId_058_4_0007		complete	0	2021-04-26T12:52:27.013461Z
makeLocusGraph_chromId_058_4_0008		complete	0	2021-04-26T12:52:28.145559Z
makeLocusGraph_chromId_058_4_0009		complete	0	2021-04-26T12:52:41.844691Z
makeLocusGraph_chromId_058_4_0010		complete	0	2021-04-26T12:52:18.894478Z
makeLocusGraph_chromId_058_4_0011		complete	0	2021-04-26T12:52:17.955620Z
makeLocusGraph_chromId_058_4_0012		complete	0	2021-04-26T12:52:19.035773Z
makeLocusGraph_chromId_058_4_0013		complete	0	2021-04-26T12:52:19.695126Z
makeLocusGraph_chromId_058_4_0014		complete	0	2021-04-26T12:52:18.011707Z
makeLocusGraph_chromId_058_4_0015		complete	0	2021-04-26T12:52:21.467741Z
makeLocusGraph_chromId_059_4_GL000008v2_random_0000		complete	0	2021-04-26T12:52:21.941666Z
makeLocusGraph_chromId_060_4_GL000257v2_alt_0000		complete	0	2021-04-26T12:52:22.638784Z
makeLocusGraph_chromId_061_4_GL383527v1_alt_0000		complete	0	2021-04-26T12:52:17.777395Z
makeLocusGraph_chromId_062_4_GL383528v1_alt_0000		complete	0	2021-04-26T12:52:18.820775Z
makeLocusGraph_chromId_063_4_KI270785v1_alt_0000		complete	0	2021-04-26T12:52:19.350021Z
makeLocusGraph_chromId_064_4_KI270786v1_alt_0000		complete	0	2021-04-26T12:52:12.251551Z
makeLocusGraph_chromId_065_4_KI270787v1_alt_0000		complete	0	2021-04-26T12:52:21.723734Z
makeLocusGraph_chromId_066_4_KI270788v1_alt_0000		complete	0	2021-04-26T12:52:22.377417Z
makeLocusGraph_chromId_067_4_KI270789v1_alt_0000		complete	0	2021-04-26T12:52:38.220513Z
makeLocusGraph_chromId_068_4_KI270790v1_alt_0000		complete	0	2021-04-26T12:52:23.734135Z
makeLocusGraph_chromId_069_4_KI270896v1_alt_0000		complete	0	2021-04-26T12:52:30.268572Z
makeLocusGraph_chromId_070_4_KI270925v1_alt_0000		complete	0	2021-04-26T12:52:45.302616Z
makeLocusGraph_chromId_071_5_0000		complete	0	2021-04-26T12:52:29.865622Z
makeLocusGraph_chromId_071_5_0001		complete	0	2021-04-26T12:52:43.336165Z
