1960:0:0	0.5701	0	1	0	0	0.2731	0.297	0.000593	1e-06
1854:0:0	0.5686	0	1	0	1	0.175	0.3926	2e-06	0.000726
1496:0:0	0.5635	0	1	0	0	0.2527	0.3107	0.03248	1e-06
1722:0:0	0.5622	0	1	0	0	0.2461	0.3161	0.06254	1e-06
60:0:1	0.5561	1	0	0	0	0.1309	0.1361	5e-06	0.289
229:0:0	0.5551	1	1	1	0	0.1294	0.4244	8e-06	0.001396
1282:0:0	0.5503	1	0	0	0	0.1791	0.3712	4e-06	1e-06
1774:0:0	0.5393	0	1	0	0	0.2254	0.3139	0.01791	1e-06
371:0:0	0.5377	1	0	1	0	0.1764	0.3606	7e-06	0.00075
1495:0:0	0.5339	0	1	0	0	0.2503	0.2836	0.01261	1e-06
1381:0:0	0.5337	0	1	0	1	0.2062	0.3267	0.0823	0.000719
1751:0:0	0.5331	0	1	0	1	0.2369	0.2958	0.03744	0.000401
1747:0:0	0.5329	1	0	0	0	0.1685	0.3644	6e-06	1e-06
1494:0:0	0.5327	0	1	0	0	0.2532	0.2794	0.004228	0
1532:0:0	0.5291	0	1	0	1	0.1579	0.3707	0.008988	0.000375
1640:0:0	0.5266	0	1	0	1	0.2393	0.2869	0.000317	0.000371
15:0:1	0.525	1	0	1	0	0.0199	0.07882	4e-06	0.4262
1307:0:0	0.5205	1	1	1	0	0.122	0.3971	7e-06	0.001398
508:0:0	0.5183	0	1	0	0	0.2374	0.2809	0.03753	0
259:0:0	0.5148	1	0	0	0	0.1656	0.3493	9e-06	0
583:0:0	0.51	0	1	0	0	0.2378	0.2722	2e-06	0
1419:0:0	0.5099	1	0	0	0	0.08896	0.1751	4e-06	0.2458
1082:0:0	0.5071	0	1	0	1	0.07131	0.4354	0.3157	0.000364
1466:0:0	0.505	1	0	1	0	0.1527	0.3509	6e-06	0.001398
1442:0:0	0.5032	0	1	0	0	0.2487	0.2545	2e-06	0
