#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
makeLocusGraph_chromId_026_2_GL383522v1_alt_0000		complete	0	2021-05-30T08:13:44.608182Z
makeLocusGraph_chromId_027_2_GL582966v2_alt_0000		complete	0	2021-05-30T08:13:44.967560Z
makeLocusGraph_chromId_028_2_KI270767v1_alt_0000		complete	0	2021-05-30T08:13:45.715272Z
makeLocusGraph_chromId_029_2_KI270768v1_alt_0000		complete	0	2021-05-30T08:13:46.304108Z
makeLocusGraph_chromId_030_2_KI270769v1_alt_0000		complete	0	2021-05-30T08:13:47.125393Z
makeLocusGraph_chromId_031_2_KI270770v1_alt_0000		complete	0	2021-05-30T08:13:47.471391Z
makeLocusGraph_chromId_032_2_KI270771v1_alt_0000		complete	0	2021-05-30T08:13:47.643166Z
makeLocusGraph_chromId_033_2_KI270772v1_alt_0000		complete	0	2021-05-30T08:13:54.633163Z
makeLocusGraph_chromId_034_2_KI270773v1_alt_0000		complete	0	2021-05-30T08:13:37.964193Z
makeLocusGraph_chromId_035_2_KI270774v1_alt_0000		complete	0	2021-05-30T08:13:58.019168Z
makeLocusGraph_chromId_036_2_KI270775v1_alt_0000		complete	0	2021-05-30T08:13:36.988628Z
makeLocusGraph_chromId_037_2_KI270776v1_alt_0000		complete	0	2021-05-30T08:13:57.056260Z
makeLocusGraph_chromId_038_2_KI270893v1_alt_0000		complete	0	2021-05-30T08:13:38.928278Z
makeLocusGraph_chromId_039_2_KI270894v1_alt_0000		complete	0	2021-05-30T08:13:39.607999Z
makeLocusGraph_chromId_040_3_0000		complete	0	2021-05-30T08:13:42.271636Z
makeLocusGraph_chromId_040_3_0001		complete	0	2021-05-30T08:13:42.475739Z
makeLocusGraph_chromId_040_3_0002		complete	0	2021-05-30T08:13:43.284246Z
makeLocusGraph_chromId_040_3_0003		complete	0	2021-05-30T08:13:49.712566Z
makeLocusGraph_chromId_040_3_0004		complete	0	2021-05-30T08:13:50.938433Z
makeLocusGraph_chromId_040_3_0005		complete	0	2021-05-30T08:13:49.759040Z
makeLocusGraph_chromId_040_3_0006		complete	0	2021-05-30T08:13:54.697889Z
makeLocusGraph_chromId_040_3_0007		complete	0	2021-05-30T08:13:50.385030Z
makeLocusGraph_chromId_040_3_0008		complete	0	2021-05-30T08:13:57.424149Z
makeLocusGraph_chromId_040_3_0009		complete	0	2021-05-30T08:13:46.406791Z
makeLocusGraph_chromId_040_3_0010		complete	0	2021-05-30T08:13:50.151753Z
makeLocusGraph_chromId_040_3_0011		complete	0	2021-05-30T08:13:51.778664Z
makeLocusGraph_chromId_040_3_0012		complete	0	2021-05-30T08:13:50.831941Z
makeLocusGraph_chromId_040_3_0013		complete	0	2021-05-30T08:13:53.878350Z
makeLocusGraph_chromId_040_3_0014		complete	0	2021-05-30T08:13:41.670719Z
makeLocusGraph_chromId_040_3_0015		complete	0	2021-05-30T08:13:45.317194Z
makeLocusGraph_chromId_040_3_0016		complete	0	2021-05-30T08:13:53.573806Z
makeLocusGraph_chromId_041_3_GL000221v1_random_0000		complete	0	2021-05-30T08:14:01.310283Z
makeLocusGraph_chromId_042_3_GL383526v1_alt_0000		complete	0	2021-05-30T08:13:50.896136Z
makeLocusGraph_chromId_043_3_JH636055v2_alt_0000		complete	0	2021-05-30T08:13:43.625291Z
makeLocusGraph_chromId_044_3_KI270777v1_alt_0000		complete	0	2021-05-30T08:13:50.871558Z
makeLocusGraph_chromId_045_3_KI270778v1_alt_0000		complete	0	2021-05-30T08:13:57.454773Z
makeLocusGraph_chromId_046_3_KI270779v1_alt_0000		complete	0	2021-05-30T08:13:58.649524Z
makeLocusGraph_chromId_047_3_KI270780v1_alt_0000		complete	0	2021-05-30T08:13:47.238786Z
